ID,society,area_type,location,Description,availability,price,total_sqft,surface_area,bedroom,bathroom,carport
560,Panjibuwono,Casa Jardin 39,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,743676000,39,78,2,1,1
561,Panjibuwono,Casa Jardin Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,968656000,39,108,2,1,1
562,Panjibuwono,Casa Jardin Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1020121000,39,118,2,1,1
563,Panjibuwono,Casa Jardin Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1167642000,39,142,2,1,1
564,Panjibuwono,Casa Jardin Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,970947000,39,110,2,1,1
565,Panjibuwono,Casa Jardin Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1001685000,39,115,2,1,1
566,Panjibuwono,Casa Jardin Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1013976000,39,117,2,1,1
567,Panjibuwono,Casa Jardin Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1241410000,39,154,2,1,1
568,Panjibuwono,Casablanca 36/78,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,725460000,36,78,2,1,1
569,Panjibuwono,Casablanca 36/128,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1063382000,36,128,2,1,1
570,Panjibuwono,Casablanca 45/78,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,780080000,45,78,2,1,1
571,Panjibuwono,Casablanca 45/128,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1118002000,45,128,2,1,1
572,Panjibuwono,Casa Grande ,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,964939000,60,72,2,1,1
573,Panjibuwono,Casa Grande ,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1002740000,60,78,2,1,1
574,Panjibuwono,Casa Grande Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1212436000,60,104,2,1,1
575,Panjibuwono,Casa Familia ,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,888187000,55,72,3,2,1
576,Panjibuwono,Casa Familian Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1216802000,55,118,3,2,1
577,Panjibuwono,Casa Familia ,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,925072000,55,78,3,2,1
578,Panjibuwono,Casa Familia Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1272122000,55,127,3,2,1
579,Panjibuwono,T53 (2Lt),Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,909853000,53,78,3,2,1
580,Panjibuwono,T53 Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1379844000,53,147,3,2,1
581,Panjibuwono,T61 (2Lt - 3 Kamar),Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,970700000,61,78,3,2,1
582,Panjibuwono,T61 Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1440708000,61,147,3,2,1
583,Panjibuwono,T70 (2Lt - 3 Kamar),Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1063136000,70,78,3,2,1
584,Panjibuwono,T70 Hook ,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1276803000,70,104,3,2,1
585,Panjibuwono,T75 (2Lt),Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1185064000,75,91,3,2,1
586,Panjibuwono,T75 Hook,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1560090000,75,142,3,2,1
587,Panjibuwono,Zinnia ,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,911015000,58,72,3,2,1
588,Panjibuwono,New Casa Grande ,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,930984000,58,72,3,2,1
589,Panjibuwono,Casa Familia ,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,888187000,55,72,3,2,1
590,Panjibuwono,Ruko The Plaza 2 Lt.,Babelan,Rumah Berbagai Karakter dengan Fasilitas Kolam Renang ,Indent ,1235083000,81,55,3,2,1
591,Darmawangsa,Padma 33/60,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,576323000,33,60,2,1,1
592,Darmawangsa,Padma 33/66,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,613206000,33,66,2,1,1
593,Darmawangsa,Padma Hook 33/80,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,729840000,33,80,2,1,1
594,Darmawangsa,Padma Hook 33/90,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,791303000,33,90,2,1,1
595,Darmawangsa,Padma Hook 33/100,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,852767000,33,100,2,1,1
596,Darmawangsa,Sadewa 1,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,629925000,34,72,2,1,1
597,Darmawangsa,Sadewa 1 34/70,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,618159000,34,70,2,1,1
598,Darmawangsa,Sadewa 1 34/78,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,665334000,34,78,2,1,1
599,Darmawangsa,Sadewa 1 34/84,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,700743000,34,84,2,1,1
600,Darmawangsa,Sadewa 1 34/86,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,712509000,34,86,2,1,1
601,Darmawangsa,Sadewa 1 34/89,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,730269000,34,89,2,1,1
602,Darmawangsa,Sadewa 1 34/90,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,764790000,34,90,2,1,1
603,Darmawangsa,Sadewa 1 34/92,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,747918000,34,92,2,1,1
604,Darmawangsa,Sadewa 1 34/94,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,788322000,34,94,2,1,1
605,Darmawangsa,Sadewa 1 34/104,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,847485000,34,104,2,1,1
606,Darmawangsa,Sadewa 1 34/106,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,859140000,34,106,2,1,1
607,Darmawangsa,Sadewa 1 34/122,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,953823000,34,122,2,1,1
608,Darmawangsa,Sadewa 1 34/129,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,995004000,34,129,2,1,1
609,Darmawangsa,Sadewa 1 34/137,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1042179000,34,137,2,1,1
610,Darmawangsa,New! Sadewa 2 STD,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,632256000,34,72,2,1,1
611,Darmawangsa,New! Sadewa 2 Hook,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1015095000,34,132,2,1,1
612,Darmawangsa,New! Sadewa 2 Garden View,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,653124000,34,72,2,1,1
613,Darmawangsa,Sadewa 2 Hook Garden 1,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,904539000,34,108,2,1,1
614,Darmawangsa,Sadewa 2 Hook Garden 2,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,892218000,34,106,2,1,1
615,Darmawangsa,Ashta Suite,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,750820000,34,78,2,1,1
616,Darmawangsa,Ashta Suite Hook 1,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1045098000,34,117,2,1,1
617,Darmawangsa,Ashta Suite Hook 2,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1173570000,34,136,2,1,1
618,Darmawangsa,Ashta Suite Hook 3,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1180315000,34,137,2,1,1
619,Darmawangsa,Ashta Suite Hook 4,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1220881000,34,143,2,1,1
620,Darmawangsa,Ashta Suite Hook 5,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1329069000,34,159,2,1,1
621,Darmawangsa,Ashta Suite Hook 6,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1376410000,34,16,2,1,1
622,Darmawangsa,Ashta Suite Hook 7,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1498106000,34,184,2,1,1
623,Darmawangsa,Ashta Grande,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1092192000,60,84,2,1,1
624,Darmawangsa,Ashta Grande Hook 1,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1517662000,60,140,2,1,1
625,Darmawangsa,Ashta Grande Hook 2,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1566058000,60,147,2,1,1
626,Darmawangsa,Ashta Grande Hook 3,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1614465000,60,154,2,1,1
627,Darmawangsa,Pandawa,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,932622000,59,78,2,1,1
628,Darmawangsa,Pandawa Garden Hook 1,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1352091000,59,143,2,1,1
629,Darmawangsa,Pandawa Garden Hook 2,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1387500000,59,149,2,1,1
630,Darmawangsa,Pandawa Garden Hook 3,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1417026000,59,154,2,1,1
631,Darmawangsa,Pandawa Boulevard,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,992229000,59,84,2,1,1
632,Darmawangsa,Pandawa Bldv Hook 1,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1275612000,59,124,2,1,1
633,Darmawangsa,Pandawa Bldv Hook 2,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1287933000,59,126,2,1,1
634,Darmawangsa,Pandawa Bldv Hook 3,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1325118000,59,132,2,1,1
635,Darmawangsa,Pandawa Bldv Hook 4,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1331334000,59,133,2,1,1
636,Darmawangsa,Pandawa Bldv Hook 5,Tambun Utara,Hunian 100 Ha2 dengan konsep Green Township,Indent ,1374735000,59,140,2,1,1
637,Grand Duta City,Carmel AD2 Unit 1 T-39 Hk,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1046298488,39,90,2,1,1
638,Grand Duta City,Carmel AD2 Unit 2 T-39 Hk,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
639,Grand Duta City,Carmel AD2 Unit 3 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
640,Grand Duta City,Carmel AD2 Unit 5 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
641,Grand Duta City,Carmel AD2 Unit 6 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
642,Grand Duta City,Carmel AD2 Unit 7 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
643,Grand Duta City,Carmel AD2 Unit 8 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
644,Grand Duta City,Carmel AD2 Unit 9 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
645,Grand Duta City,Carmel AD2 Unit 10 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
646,Grand Duta City,Carmel AD2 Unit 11 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
647,Grand Duta City,Carmel AD2 Unit 12 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
648,Grand Duta City,Carmel AD2 Unit 15 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
649,Grand Duta City,Carmel AD2 Unit 16 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
650,Grand Duta City,Carmel AD2 Unit 17 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
651,Grand Duta City,Carmel AD2 Unit 18 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,856351125,39,60,2,1,1
652,Grand Duta City,Carmel AD2 Unit 19 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,971735625,47,72,2,1,1
653,Grand Duta City,Carmel AD2 Unit 20 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,971735625,47,72,2,1,1
654,Grand Duta City,Carmel AD2 Unit 23 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,971735625,47,72,2,1,1
655,Grand Duta City,Carmel AD2 Unit 25 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,971735625,47,72,2,1,1
656,Grand Duta City,Carmel AD2 Unit 26 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,971735625,47,72,2,1,1
657,Grand Duta City,Carmel AD2 Unit 27 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,971735625,47,72,2,1,1
658,Grand Duta City,Carmel AD2 Unit 28 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,971735625,47,72,2,1,1
659,Grand Duta City,Carmel AD2 Unit 29 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,971735625,47,72,2,1,1
660,Grand Duta City,Carmel AD2 Unit 30 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,971735625,47,72,2,1,1
661,Grand Duta City,Carmel AD2 Unit 31 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,971735625,47,72,2,1,1
662,Grand Duta City,Carmel AD2 Unit 32 T-39,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1004952375,47,72,2,1,1
663,Grand Duta City,Manhattan AE5 Unit 9 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1679747738,65,107,2,1,1
664,Grand Duta City,Manhattan AE5 Unit 10 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1394112825,65,78,2,1,1
665,Grand Duta City,Manhattan AE5 Unit 11 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1394112825,65,78,2,1,1
666,Grand Duta City,Manhattan AE5 Unit 12 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1394112825,65,78,2,1,1
667,Grand Duta City,Manhattan AE5 Unit 15 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1394112825,65,78,2,1,1
668,Grand Duta City,Manhattan AE5 Unit 16 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1687964513,65,108,2,1,1
669,Grand Duta City,Manhattan AE5 Unit 17 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1687964513,65,106,2,1,1
670,Grand Duta City,Manhattan AE5 Unit 18 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1371385575,65,78,2,1,1
671,Grand Duta City,Manhattan AE5 Unit 19 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1371385575,65,78,2,1,1
672,Grand Duta City,Manhattan AE5 Unit 20 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1371385575,65,78,2,1,1
673,Grand Duta City,Manhattan AE5 Unit 21 T-65,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1371385575,65,78,2,1,1
674,Grand Duta City,Pasadena EB7 Unit 16 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1405855238,47,132,2,1,1
675,Grand Duta City,Pasadena EB7 Unit 17 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1016957025,47,72,2,1,1
676,Grand Duta City,Pasadena EB7 Unit 18 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1016957025,47,72,2,1,1
677,Grand Duta City,Pasadena EB7 Unit 19 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1016957025,47,72,2,1,1
678,Grand Duta City,Pasadena EB7 Unit 20 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1016957025,47,72,2,1,1
679,Grand Duta City,Pasadena EB7 Unit 21 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1016957025,47,72,2,1,1
680,Grand Duta City,Pasadena EB7 Unit 22 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1016957025,47,72,2,1,1
681,Grand Duta City,Pasadena EB7 Unit 23 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1016957025,47,72,2,1,1
682,Grand Duta City,Pasadena EB7 Unit 25 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1016957025,47,72,2,1,1
683,Grand Duta City,Pasadena EB7 Unit 26 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1016957025,47,72,2,1,1
684,Grand Duta City,Pasadena EB7 Unit 27 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1016957025,47,72,2,1,1
685,Grand Duta City,Pasadena EB7 Unit 28 T-47,Babelan,New Modern Township with Central Business District di Bekasi ,Indent ,1333827338,47,120,2,1,1
686,Taman Sukamulya Indah,Rumah 1,Sukatani,Rumah Subsidi Ready Siap Huni cuma Rp 1 Jt,Indent ,168000000,29,60,2,1,1
687,Dutaland,Rumah 1,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,168000000,30,60,2,1,1
688,Dutaland,Rumah 2,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,318000000,30,119,2,1,1
689,Dutaland,Rumah 3,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,250000000,30,88,2,1,1
690,Dutaland,Rumah 4,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,168000000,30,60,2,1,1
691,Dutaland,Rumah 5,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,290000000,30,103,2,1,1
692,Dutaland,Rumah 6,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,338000000,30,124,2,1,1
693,Dutaland,Rumah 7,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,286000000,30,101,2,1,1
694,Dutaland,Rumah 8,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,338000000,30,124,2,1,1
695,Dutaland,Rumah 9,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,286000000,30,101,2,1,1
696,Dutaland,Rumah 10,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,327000000,30,123,2,1,1
697,Dutaland,Rumah 11,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,314000000,30,117,2,1,1
698,Dutaland,Rumah 12,Sukawangi,Rumah Subsidi Baru Banyak Unitnya,Indent ,270000000,30,97,2,1,1
699,Bekasi Green Village,Rumah 1,Sukawangi,Rumah Subsidi Kualitas Prima,Indent ,168000000,27,60,2,1,1
700,Alma Residence,Alma 6,Setu,Hunian Elegan Strategis Anti Banjir,Indent ,462100000,36,72,2,1,1
701,Alma Residence,Alma 7,Setu,Hunian Elegan Strategis Anti Banjir,Indent ,518000000,42,72,2,1,1
702,Gria Indah,Rumah 1,Cibarusah,Rumah Subsidi Paling Bagus di Cibarusah,Indent ,168000000,33,66,2,1,1
703,Bumi Eka Srijaya,Rumah 1,Tambun Utara,Rumah Subsidi dengan 7 Keunggulan,Indent ,168000000,30,60,2,1,0
704,Bintang Perdana Regency,Rumah 1,Cibitung,Rumah Baru Exclusive Super Luas & Tinggi,Indent ,380000000,38,72,2,1,1
705,Bintang Perdana Regency,Rumah 2,Cibitung,Rumah Baru Exclusive Super Luas & Tinggi,Indent ,470000000,38,108,2,1,1
706,Permata Sukatenang Indah,Rumah 1,Sukawangi,Rumah Subsidi Rasa Komersil cuma 7 Jt,Indent ,179000000,27,60,2,1,0
707,Srimahi Residence,Rumah 1,Tambun Utara,Rumah Komersil cuma 2 Jt di Tambun Bekasi,Indent ,260000000,33,60,2,1,1
708,Mansion Hill Karangsatria,Rumah 1,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,440000000,36,60,3,2,1
709,Mansion Hill Karangsatria,Rumah 2,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,542000000,45,72,3,2,1
710,Mansion Hill Karangsatria,Rumah 3,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,710000000,72,60,3,2,1
711,Mansion Hill Karangsatria,Rumah 4,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,734000000,72,64,3,2,1
712,Mansion Hill Karangsatria,Rumah 5,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,740000000,72,65,3,2,1
713,Mansion Hill Karangsatria,Rumah 6,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,746000000,72,66,3,2,1
714,Mansion Hill Karangsatria,Rumah 7,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,776000000,72,71,3,2,1
715,Mansion Hill Karangsatria,Rumah 8,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,800000000,72,75,3,2,1
716,Mansion Hill Karangsatria,Rumah 9,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,806000000,72,76,3,2,1
717,Mansion Hill Karangsatria,Rumah 10,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,824000000,72,79,3,2,1
718,Mansion Hill Karangsatria,Rumah 11,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,842000000,72,82,3,2,1
719,Mansion Hill Karangsatria,Rumah 12,Tambun Utara,Rumah Murah Spesifikasi Korea Sisa 2 Lt.,Indent ,854000000,72,84,3,2,1
720,Wiratama Residence 2,Lavender 1,Setu,Rumah Lingkungan Premium cuma 3 Jt siap Huni,Indent ,450000000,32,60,2,1,1
721,Wiratama Residence 2,Lavender 2,Setu,Rumah Lingkungan Premium cuma 3 Jt siap Huni,Indent ,543750000,32,90,2,1,1
722,Wiratama Residence 2,Lavender 3,Setu,Rumah Lingkungan Premium cuma 3 Jt siap Huni,Indent ,578125000,32,101,2,1,1
723,Wiratama Residence 2,Edelweis 1,Setu,Rumah Lingkungan Premium cuma 3 Jt siap Huni,Indent ,525000000,36,72,2,1,1
724,Wiratama Residence 2,Edelweis 2,Setu,Rumah Lingkungan Premium cuma 3 Jt siap Huni,Indent ,637500000,36,108,2,1,1
725,Wiratama Residence 2,Edelweis Elok A,Setu,Rumah Lingkungan Premium cuma 3 Jt siap Huni,Indent ,575000000,36,72,2,1,1
726,Wiratama Residence 2,Edelweis Elok B,Setu,Rumah Lingkungan Premium cuma 3 Jt siap Huni,Indent ,575000000,36,72,2,1,1
727,Arta Angsana,Oasis 1 Unit 21,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,626017800,36,70,2,1,1
728,Arta Angsana,Oasis 1 Unit 22,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,626017800,36,70,2,1,1
729,Arta Angsana,Oasis 1 Unit 23,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,632289300,36,71,2,1,1
730,Arta Angsana,Oasis 1 Unit 24,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
731,Arta Angsana,Oasis 1 Unit 27,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
732,Arta Angsana,Oasis 1 Unit 28,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
733,Arta Angsana,Oasis 1 Unit 29,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
734,Arta Angsana,Oasis 1 Unit 30,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
735,Arta Angsana,Oasis 2 Unit 2,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
736,Arta Angsana,Oasis 2 Unit 3,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
737,Arta Angsana,Oasis 2 Unit 4,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
738,Arta Angsana,Oasis 2 Unit 5,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
739,Arta Angsana,Oasis 2 Unit 6,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
740,Arta Angsana,Oasis 2 Unit 7,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
741,Arta Angsana,Oasis 2 Unit 8,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
742,Arta Angsana,Oasis 2 Unit 9,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
743,Arta Angsana,Oasis 2 Unit 10,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
744,Arta Angsana,Oasis 2 Unit 11,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,638560800,36,72,2,1,1
745,Arta Angsana,Oasis 2 Unit 12,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,807891300,36,99,2,1,1
746,Arta Angsana,Oasis 2 Unit 1,Karangbahagia,Rumah Exclusive Full Furnish,Indent ,876877800,36,100,2,1,1
747,Mede Sukamekar Indah,Rumah 1,Sukawangi,Made Sukamekar Indah,Indent ,310000000,36,60,2,1,1
748,Mede Sukamekar Indah,Rumah 2,Sukawangi,Made Sukamekar Indah,Indent ,399000000,36,60,2,1,1
749,Jasmine Permai,Rumah 1,Babelan,Hunian Terbaik Generasi Millenial di Bekasi,Indent ,350100000,36,60,2,1,1
750,Jasmine Permai,Rumah 2,Babelan,Hunian Terbaik Generasi Millenial di Bekasi,Indent ,352800000,36,61,2,1,1
751,Jasmine Permai,Rumah 3,Babelan,Hunian Terbaik Generasi Millenial di Bekasi,Indent ,363600000,36,64,2,1,1
752,Jasmine Permai,Rumah 4,Babelan,Hunian Terbaik Generasi Millenial di Bekasi,Indent ,366300000,36,65,2,1,1
753,Jasmine Permai,Rumah 5,Babelan,Hunian Terbaik Generasi Millenial di Bekasi,Indent ,36900000,36,66,2,1,1
